,env_step,episode,episode_reward,eval_total_time,frame,step,time,env,seed,agent
184,4601000.0,4600.0,947.4862851791788,53838.195110321045,4601000,2300500.0,53838.1950674057,dog-walk,331,TCRL
185,4626000.0,4625.0,942.4972002545156,54230.37571310997,4626000,2313000.0,54230.37566661835,dog-walk,331,TCRL
186,4651000.0,4650.0,944.5036735427392,54625.90927863121,4651000,2325500.0,54625.90922451019,dog-walk,331,TCRL
187,4676000.0,4675.0,930.590149159946,55022.797004938126,4676000,2338000.0,55022.79695510864,dog-walk,331,TCRL
188,4701000.0,4700.0,918.5815487725891,55420.530878543854,4701000,2350500.0,55420.53083276749,dog-walk,331,TCRL
189,4726000.0,4725.0,940.2009550322116,55818.91118192673,4726000,2363000.0,55818.91113400459,dog-walk,331,TCRL
190,4751000.0,4750.0,956.1555856671092,56217.8530061245,4751000,2375500.0,56217.85296201706,dog-walk,331,TCRL
191,4776000.0,4775.0,924.7806481413588,56618.00875425339,4776000,2388000.0,56618.00870966911,dog-walk,331,TCRL
192,4801000.0,4800.0,937.190665929754,57020.2303583622,4801000,2400500.0,57020.23030924797,dog-walk,331,TCRL
193,4826000.0,4825.0,928.2686286499352,57424.29446649552,4826000,2413000.0,57424.29441928864,dog-walk,331,TCRL
194,4851000.0,4850.0,947.3282700193182,57829.87009501457,4851000,2425500.0,57829.870049238205,dog-walk,331,TCRL
195,4876000.0,4875.0,936.2590415953334,58238.370698690414,4876000,2438000.0,58238.37064743042,dog-walk,331,TCRL
196,4901000.0,4900.0,942.0331055511036,58647.26689434052,4901000,2450500.0,58647.266838788986,dog-walk,331,TCRL
197,4926000.0,4925.0,937.7118694588652,59055.31328892708,4926000,2463000.0,59055.313241004944,dog-walk,331,TCRL
198,4951000.0,4950.0,944.3505366214922,59464.77553939819,4951000,2475500.0,59464.775491952896,dog-walk,331,TCRL
199,4976000.0,4975.0,927.901066373968,59874.33548927307,4976000,2488000.0,59874.33544206619,dog-walk,331,TCRL
200,5001000.0,5000.0,922.18994666668,60285.34476304054,5001000,2500500.0,60285.34471917152,dog-walk,331,TCRL
0,1000.0,0.0,7.656882604392901,27.189629077911377,1000,500.0,27.189557313919067,dog-walk,691,TCRL
1,26000.0,25.0,25.447556080544096,174.95898151397705,26000,13000.0,174.9589283466339,dog-walk,691,TCRL
2,51000.0,50.0,52.3941527978624,369.5702161788941,51000,25500.0,369.57016468048096,dog-walk,691,TCRL
3,76000.0,75.0,57.11154427625502,566.6917066574097,76000,38000.0,566.6916573047638,dog-walk,691,TCRL
4,101000.0,100.0,96.92629562844854,764.3197748661041,101000,50500.0,764.3197274208069,dog-walk,691,TCRL
5,126000.0,125.0,100.77468112880686,964.1941158771516,126000,63000.0,964.1940703392028,dog-walk,691,TCRL
6,151000.0,150.0,120.04723005251428,1165.8808035850525,151000,75500.0,1165.8807544708252,dog-walk,691,TCRL
7,176000.0,175.0,135.69385382794005,1369.4090621471405,176000,88000.0,1369.409014225006,dog-walk,691,TCRL
8,201000.0,200.0,169.5663732165277,1573.0441360473633,201000,100500.0,1573.044093132019,dog-walk,691,TCRL
9,226000.0,225.0,170.75692785521588,1777.6797082424164,226000,113000.0,1777.6796584129331,dog-walk,691,TCRL
10,251000.0,250.0,210.35899284307655,1980.311695098877,251000,125500.0,1980.311650276184,dog-walk,691,TCRL
11,276000.0,275.0,256.5295093603876,2186.2872235774994,276000,138000.0,2186.2871747016907,dog-walk,691,TCRL
12,301000.0,300.0,244.02923968801375,2392.837131023407,301000,150500.0,2392.8370854854584,dog-walk,691,TCRL
13,326000.0,325.0,269.0311561959797,2600.085556983948,326000,163000.0,2600.085503101349,dog-walk,691,TCRL
14,351000.0,350.0,348.41120636296284,2811.041326522827,351000,175500.0,2811.0412797927856,dog-walk,691,TCRL
15,376000.0,375.0,390.2097177255037,3022.490539550781,376000,188000.0,3022.490487098694,dog-walk,691,TCRL
16,401000.0,400.0,388.9368496506635,3233.8709959983826,401000,200500.0,3233.870947599411,dog-walk,691,TCRL
17,426000.0,425.0,398.55498569627343,3448.1293041706085,426000,213000.0,3448.129255771637,dog-walk,691,TCRL
18,451000.0,450.0,450.9076483839434,3662.285468816757,451000,225500.0,3662.285426139832,dog-walk,691,TCRL
19,476000.0,475.0,503.2641378925564,3878.8683953285217,476000,238000.0,3878.868350505829,dog-walk,691,TCRL
20,501000.0,500.0,530.4020348217422,4091.097724914551,501000,250500.0,4091.097676515579,dog-walk,691,TCRL
21,526000.0,525.0,507.4369489165323,4304.705962896347,526000,263000.0,4304.705916643143,dog-walk,691,TCRL
22,551000.0,550.0,563.4872977048811,4518.973012924194,551000,275500.0,4518.972969055176,dog-walk,691,TCRL
23,576000.0,575.0,631.326970292191,4733.9824278354645,576000,288000.0,4733.982379198074,dog-walk,691,TCRL
24,601000.0,600.0,609.5615500177715,4950.612671136856,601000,300500.0,4950.612626314163,dog-walk,691,TCRL
25,626000.0,625.0,666.9911840775558,5167.681422948837,626000,313000.0,5167.681379318237,dog-walk,691,TCRL
26,651000.0,650.0,722.5062145689752,5386.448614358902,651000,325500.0,5386.448569297791,dog-walk,691,TCRL
27,676000.0,675.0,709.7053580820684,5608.790736436844,676000,338000.0,5608.7906765937805,dog-walk,691,TCRL
28,701000.0,700.0,709.978738349557,5830.164600610733,701000,350500.0,5830.164556980133,dog-walk,691,TCRL
29,726000.0,725.0,822.3394349049228,6051.997888088226,726000,363000.0,6051.997843265533,dog-walk,691,TCRL
30,751000.0,750.0,782.1645040963178,6274.018300533295,751000,375500.0,6274.018254518509,dog-walk,691,TCRL
31,776000.0,775.0,749.9776646481737,6497.211804151535,776000,388000.0,6497.211759805679,dog-walk,691,TCRL
32,801000.0,800.0,839.4215947543098,6721.565574645996,801000,400500.0,6721.565528869629,dog-walk,691,TCRL
33,826000.0,825.0,836.9820915440716,6947.486074447632,826000,413000.0,6947.486025810242,dog-walk,691,TCRL
34,851000.0,850.0,862.225604054318,7174.1333866119385,851000,425500.0,7174.133340835571,dog-walk,691,TCRL
35,876000.0,875.0,824.1223375160027,7402.165124893188,876000,438000.0,7402.165080785751,dog-walk,691,TCRL
36,901000.0,900.0,824.9324267779584,7632.299647092819,901000,450500.0,7632.299598455429,dog-walk,691,TCRL
37,926000.0,925.0,891.2013869161822,7862.1624257564545,926000,463000.0,7862.162375688553,dog-walk,691,TCRL
38,951000.0,950.0,893.3277186608763,8093.091631650925,951000,475500.0,8093.09158539772,dog-walk,691,TCRL
39,976000.0,975.0,875.6874491960967,8326.006513834,976000,488000.0,8326.006470441818,dog-walk,691,TCRL
40,1001000.0,1000.0,902.9698821981592,8559.4889690876,1001000,500500.0,8559.48892378807,dog-walk,691,TCRL
41,1026000.0,1025.0,853.5538027722444,8793.416452646255,1026000,513000.0,8793.41640663147,dog-walk,691,TCRL
42,1051000.0,1050.0,898.0647159341534,9028.70098400116,1051000,525500.0,9028.700939416884,dog-walk,691,TCRL
43,1076000.0,1075.0,852.2360508122238,9265.559931278229,1076000,538000.0,9265.5598859787,dog-walk,691,TCRL
44,1101000.0,1100.0,921.726862944808,9504.76116156578,1101000,550500.0,9504.761104345322,dog-walk,691,TCRL
45,1126000.0,1125.0,915.154504919713,9743.609546422958,1126000,563000.0,9743.609497070312,dog-walk,691,TCRL
46,1151000.0,1150.0,915.1015651334774,9983.909236192703,1151000,575500.0,9983.909192085266,dog-walk,691,TCRL
47,1176000.0,1175.0,892.4405579742488,10225.227296829224,1176000,588000.0,10225.2272503376,dog-walk,691,TCRL
48,1201000.0,1200.0,928.4087225161278,10469.55197930336,1201000,600500.0,10469.551930189133,dog-walk,691,TCRL
49,1226000.0,1225.0,928.4057905966024,10712.740475416183,1226000,613000.0,10712.740427494047,dog-walk,691,TCRL
50,1251000.0,1250.0,899.4636184556672,10957.39688372612,1251000,625500.0,10957.396836042404,dog-walk,691,TCRL
51,1276000.0,1275.0,908.4708837963708,11202.830901145937,1276000,638000.0,11202.830856084824,dog-walk,691,TCRL
52,1301000.0,1300.0,917.9607040136224,11449.278267621994,1301000,650500.0,11449.278223752975,dog-walk,691,TCRL
53,1326000.0,1325.0,913.614595542746,11696.611607074738,1326000,663000.0,11696.611560821531,dog-walk,691,TCRL
54,1351000.0,1350.0,928.3001363809476,11945.720064163208,1351000,675500.0,11945.720018863678,dog-walk,691,TCRL
55,1376000.0,1375.0,929.2515912793236,12197.047439098358,1376000,688000.0,12197.04739522934,dog-walk,691,TCRL
56,1401000.0,1400.0,890.0564562151528,12448.43804049492,1401000,700500.0,12448.437995672226,dog-walk,691,TCRL
57,1426000.0,1425.0,897.6568526579034,12700.518286943436,1426000,713000.0,12700.518243074415,dog-walk,691,TCRL
58,1451000.0,1450.0,938.760856613113,12954.459722280502,1451000,725500.0,12954.459671974182,dog-walk,691,TCRL
59,1476000.0,1475.0,909.1135401980948,13208.9677631855,1476000,738000.0,13208.967718362808,dog-walk,691,TCRL
60,1501000.0,1500.0,900.909714686605,13468.38445520401,1501000,750500.0,13468.384400606155,dog-walk,691,TCRL
61,1526000.0,1525.0,926.8264272641348,13725.567956209185,1526000,763000.0,13725.567912578585,dog-walk,691,TCRL
62,1551000.0,1550.0,934.6186007823364,13983.03696846962,1551000,775500.0,13983.036920070648,dog-walk,691,TCRL
63,1576000.0,1575.0,939.369423603792,14242.338240861893,1576000,788000.0,14242.33819580078,dog-walk,691,TCRL
64,1601000.0,1600.0,927.638639370987,14502.643564224243,1601000,800500.0,14502.643517494202,dog-walk,691,TCRL
65,1626000.0,1625.0,911.6803546309249,14764.248107910156,1626000,813000.0,14764.248059511185,dog-walk,691,TCRL
66,1651000.0,1650.0,918.3239114271532,15027.456701040268,1651000,825500.0,15027.456654310226,dog-walk,691,TCRL
67,1676000.0,1675.0,937.0583855876924,15291.123431921003,1676000,838000.0,15291.12338757515,dog-walk,691,TCRL
68,1701000.0,1700.0,905.7535035244596,15556.887446165085,1701000,850500.0,15556.887401103972,dog-walk,691,TCRL
69,1726000.0,1725.0,909.6814868982494,15823.773861169817,1726000,863000.0,15823.773817539217,dog-walk,691,TCRL
70,1751000.0,1750.0,931.8463769651928,16091.691358089449,1751000,875500.0,16091.691305875778,dog-walk,691,TCRL
71,1776000.0,1775.0,877.6129719032102,16360.170219182968,1776000,888000.0,16360.170172214508,dog-walk,691,TCRL
72,1801000.0,1800.0,920.5932571225223,16629.891245365143,1801000,900500.0,16629.891201019287,dog-walk,691,TCRL
73,1826000.0,1825.0,922.130730536816,16900.640522003174,1826000,913000.0,16900.640470981598,dog-walk,691,TCRL
74,1851000.0,1850.0,927.5398135499042,17172.75706076622,1851000,925500.0,17172.75701212883,dog-walk,691,TCRL
75,1876000.0,1875.0,927.0211019849974,17447.01376581192,1876000,938000.0,17447.013710021973,dog-walk,691,TCRL
76,1901000.0,1900.0,920.9268742713806,17721.230170726776,1901000,950500.0,17721.230122327805,dog-walk,691,TCRL
77,1926000.0,1925.0,886.9648171899873,17997.39812898636,1926000,963000.0,17997.39808320999,dog-walk,691,TCRL
78,1951000.0,1950.0,917.435445402279,18273.654705524445,1951000,975500.0,18273.6546561718,dog-walk,691,TCRL
79,1976000.0,1975.0,922.1307396513688,18551.73029232025,1976000,988000.0,18551.730246305466,dog-walk,691,TCRL
80,2001000.0,2000.0,915.785290102022,18830.10844898224,2001000,1000500.0,18830.108403921127,dog-walk,691,TCRL
81,2026000.0,2025.0,919.2020711412188,19110.52397298813,2026000,1013000.0,19110.52392458916,dog-walk,691,TCRL
82,2051000.0,2050.0,930.591585553619,19391.534772396088,2051000,1025500.0,19391.534726381306,dog-walk,691,TCRL
83,2076000.0,2075.0,920.7883052103956,19674.078382492065,2076000,1038000.0,19674.07833623886,dog-walk,691,TCRL
84,2101000.0,2100.0,910.6282762373834,19958.277772188187,2101000,1050500.0,19958.27772259712,dog-walk,691,TCRL
85,2126000.0,2125.0,912.2316084363052,20242.45732665062,2126000,1063000.0,20242.45728135109,dog-walk,691,TCRL
86,2151000.0,2150.0,925.1155298770616,20528.474391222,2151000,1075500.0,20528.4743449688,dog-walk,691,TCRL
87,2176000.0,2175.0,908.830006161624,20815.47229886055,2176000,1088000.0,20815.47225046158,dog-walk,691,TCRL
88,2201000.0,2200.0,937.4576952697738,21103.908857584,2201000,1100500.0,21103.90881085396,dog-walk,691,TCRL
89,2226000.0,2225.0,908.6043241682668,21393.62794327736,2226000,1113000.0,21393.62788701057,dog-walk,691,TCRL
90,2251000.0,2250.0,903.2418968581212,21683.368530988693,2251000,1125500.0,21683.368475914,dog-walk,691,TCRL
91,2276000.0,2275.0,917.5376555873796,21974.312527418137,2276000,1138000.0,21974.31247472763,dog-walk,691,TCRL
92,2301000.0,2300.0,927.9781211309452,22267.19879627228,2301000,1150500.0,22267.19874882698,dog-walk,691,TCRL
93,2326000.0,2325.0,940.3542170022585,22561.427368164062,2326000,1163000.0,22561.42732214928,dog-walk,691,TCRL
94,2351000.0,2350.0,933.815730999708,22856.57026910782,2351000,1175500.0,22856.570227622982,dog-walk,691,TCRL
95,2376000.0,2375.0,935.4236547864216,23152.08937740326,2376000,1188000.0,23152.089334726334,dog-walk,691,TCRL
96,2401000.0,2400.0,921.3213926325916,23450.441076040268,2401000,1200500.0,23450.4410302639,dog-walk,691,TCRL
97,2426000.0,2425.0,931.7889327769813,23750.08905744553,2426000,1213000.0,23750.08900976181,dog-walk,691,TCRL
98,2451000.0,2450.0,925.3673501619544,24049.520905017853,2451000,1225500.0,24049.520855665207,dog-walk,691,TCRL
99,2476000.0,2475.0,927.4198455428486,24350.56872200966,2476000,1238000.0,24350.568674087524,dog-walk,691,TCRL
100,2501000.0,2500.0,949.0827178138574,24659.623052358627,2501000,1250500.0,24659.623005390167,dog-walk,691,TCRL
101,2526000.0,2525.0,925.0960170662598,24964.78592896461,2526000,1263000.0,24964.78588271141,dog-walk,691,TCRL
102,2551000.0,2550.0,934.0406923665612,25273.544786453247,2551000,1275500.0,25273.54472804069,dog-walk,691,TCRL
103,2576000.0,2575.0,935.4235010316396,25580.154823064804,2576000,1288000.0,25580.1547768116,dog-walk,691,TCRL
104,2601000.0,2600.0,935.1413388966154,25888.35264468193,2601000,1300500.0,25888.35259628296,dog-walk,691,TCRL
105,2626000.0,2625.0,938.004449788056,26196.951662302017,2626000,1313000.0,26196.95161390305,dog-walk,691,TCRL
106,2651000.0,2650.0,934.381570243858,26507.942795991898,2651000,1325500.0,26507.94275021553,dog-walk,691,TCRL
107,2676000.0,2675.0,908.3348672554946,26819.89881634712,2676000,1338000.0,26819.898770332336,dog-walk,691,TCRL
108,2701000.0,2700.0,914.4208680005,27132.30303263664,2701000,1350500.0,27132.302986860275,dog-walk,691,TCRL
109,2726000.0,2725.0,922.7391254015034,27447.033212423325,2726000,1363000.0,27447.03316426277,dog-walk,691,TCRL
110,2751000.0,2750.0,851.5723237606578,27765.26369667053,2751000,1375500.0,27765.26364994049,dog-walk,691,TCRL
111,2776000.0,2775.0,931.3733679554496,28081.54983139038,2776000,1388000.0,28081.549785852432,dog-walk,691,TCRL
112,2801000.0,2800.0,942.828188548691,28398.820088863373,2801000,1400500.0,28398.820046424866,dog-walk,691,TCRL
113,2826000.0,2825.0,930.03221198988,28716.59199810028,2826000,1413000.0,28716.591951608654,dog-walk,691,TCRL
114,2851000.0,2850.0,910.9277445247376,29038.376826763157,2851000,1425500.0,29038.37677001953,dog-walk,691,TCRL
115,2876000.0,2875.0,932.732149124012,29359.47186756134,2876000,1438000.0,29359.47181153297,dog-walk,691,TCRL
116,2901000.0,2900.0,927.4245992831164,29681.47374010086,2901000,1450500.0,29681.473693847656,dog-walk,691,TCRL
117,2926000.0,2925.0,940.8434900046803,30003.327456474304,2926000,1463000.0,30003.327408075333,dog-walk,691,TCRL
118,2951000.0,2950.0,926.726828275481,30326.76735758781,2951000,1475500.0,30326.76731157303,dog-walk,691,TCRL
119,2976000.0,2975.0,901.8407615843996,30651.884569644928,2976000,1488000.0,30651.88452196121,dog-walk,691,TCRL
120,3001000.0,3000.0,933.2527153869872,30977.632432460785,3001000,1500500.0,30977.632385015488,dog-walk,691,TCRL
121,3026000.0,3025.0,925.996794737593,31305.2170317173,3026000,1513000.0,31305.21698975563,dog-walk,691,TCRL
122,3051000.0,3050.0,919.8845745916392,31634.57369685173,3051000,1525500.0,31634.573647022247,dog-walk,691,TCRL
123,3076000.0,3075.0,931.4536710034656,31963.181766986847,3076000,1538000.0,31963.18171977997,dog-walk,691,TCRL
124,3101000.0,3100.0,911.8755076830912,32293.225863933563,3101000,1550500.0,32293.22582101822,dog-walk,691,TCRL
125,3126000.0,3125.0,943.9745215600794,32624.050693511963,3126000,1563000.0,32624.050644397736,dog-walk,691,TCRL
126,3151000.0,3150.0,933.627127524506,32958.24348258972,3151000,1575500.0,32958.243428468704,dog-walk,691,TCRL
127,3176000.0,3175.0,932.2411729009912,33293.745485544205,3176000,1588000.0,33293.745434999466,dog-walk,691,TCRL
128,3201000.0,3200.0,925.5372746552237,33629.87593173981,3201000,1600500.0,33629.87588977814,dog-walk,691,TCRL
129,3226000.0,3225.0,926.1059930138,33966.494807720184,3226000,1613000.0,33966.4947617054,dog-walk,691,TCRL
130,3251000.0,3250.0,938.7837678583288,34304.65533041954,3251000,1625500.0,34304.65528488159,dog-walk,691,TCRL
131,3276000.0,3275.0,834.6236868613887,34647.98914146423,3276000,1638000.0,34647.98909282684,dog-walk,691,TCRL
132,3301000.0,3300.0,921.0951433088708,34988.28698372841,3301000,1650500.0,34988.286939144135,dog-walk,691,TCRL
133,3326000.0,3325.0,933.418843038064,35331.2799372673,3326000,1663000.0,35331.27988624573,dog-walk,691,TCRL
134,3351000.0,3350.0,918.9832612448492,35675.4944062233,3351000,1675500.0,35675.49436354637,dog-walk,691,TCRL
135,3376000.0,3375.0,897.3354570676105,36020.72756791115,3376000,1688000.0,36020.72752547264,dog-walk,691,TCRL
136,3401000.0,3400.0,923.7302853763356,36366.444481134415,3401000,1700500.0,36366.444432258606,dog-walk,691,TCRL
137,3426000.0,3425.0,929.9944836096612,36712.74202919006,3426000,1713000.0,36712.74197244644,dog-walk,691,TCRL
138,3451000.0,3450.0,927.5891744786506,37061.93233084679,3451000,1725500.0,37061.93227529526,dog-walk,691,TCRL
139,3476000.0,3475.0,910.9085887961144,37411.41190314293,3476000,1738000.0,37411.41185569763,dog-walk,691,TCRL
140,3501000.0,3500.0,930.3878020966724,37762.14199542999,3501000,1750500.0,37762.14194607735,dog-walk,691,TCRL
141,3526000.0,3525.0,925.6971115385396,38112.97261452675,3526000,1763000.0,38112.97256565094,dog-walk,691,TCRL
142,3551000.0,3550.0,938.275870520872,38465.02279448509,3551000,1775500.0,38465.02274727821,dog-walk,691,TCRL
143,3576000.0,3575.0,903.7020248016912,38817.84703564644,3576000,1788000.0,38817.84699058533,dog-walk,691,TCRL
144,3601000.0,3600.0,932.9834055284008,39174.21319699288,3601000,1800500.0,39174.213153362274,dog-walk,691,TCRL
145,3626000.0,3625.0,920.9662533318402,39531.71300792694,3626000,1813000.0,39531.71295809746,dog-walk,691,TCRL
146,3651000.0,3650.0,938.6300174621374,39886.93092918396,3651000,1825500.0,39886.930879592896,dog-walk,691,TCRL
147,3676000.0,3675.0,918.7909967572295,40244.55423593521,3676000,1838000.0,40244.55418729782,dog-walk,691,TCRL
148,3701000.0,3700.0,925.7826230631192,40603.337013721466,3701000,1850500.0,40603.33695626259,dog-walk,691,TCRL
149,3726000.0,3725.0,925.3390812048452,40964.00994348526,3726000,1863000.0,40964.00988793373,dog-walk,691,TCRL
150,3751000.0,3750.0,909.1058697552178,41325.63678336144,3751000,1875500.0,41325.63673400879,dog-walk,691,TCRL
151,3776000.0,3775.0,915.1835920515944,41688.47066807747,3776000,1888000.0,41688.47062253952,dog-walk,691,TCRL
152,3801000.0,3800.0,936.6102015235704,42052.36913180351,3801000,1900500.0,42052.36908888817,dog-walk,691,TCRL
153,3826000.0,3825.0,936.4146336706552,42417.36223578453,3826000,1913000.0,42417.36219358444,dog-walk,691,TCRL
154,3851000.0,3850.0,918.0379943626344,42784.40755319595,3851000,1925500.0,42784.40750026703,dog-walk,691,TCRL
155,3876000.0,3875.0,937.9299738386248,43153.10733175278,3876000,1938000.0,43153.107285261154,dog-walk,691,TCRL
156,3901000.0,3900.0,939.7919872978794,43522.023839473724,3901000,1950500.0,43522.02379131317,dog-walk,691,TCRL
157,3926000.0,3925.0,914.5408917249767,43892.74826645851,3926000,1963000.0,43892.74822187424,dog-walk,691,TCRL
158,3951000.0,3950.0,925.0302019914052,44264.89218950272,3951000,1975500.0,44264.89214301109,dog-walk,691,TCRL
159,3976000.0,3975.0,928.0834050147594,44640.129712343216,3976000,1988000.0,44640.12965965271,dog-walk,691,TCRL
160,4001000.0,4000.0,925.6341205494912,45014.18606209755,4001000,2000500.0,45014.18601560593,dog-walk,691,TCRL
161,4026000.0,4025.0,926.3122482273692,45389.48589515686,4026000,2013000.0,45389.48583889008,dog-walk,691,TCRL
162,4051000.0,4050.0,921.6887630647004,45767.05421996117,4051000,2025500.0,45767.05417752266,dog-walk,691,TCRL
163,4076000.0,4075.0,933.7342763452956,46144.59775710106,4076000,2038000.0,46144.59771418572,dog-walk,691,TCRL
164,4101000.0,4100.0,940.566796757596,46523.52341604233,4101000,2050500.0,46523.5233707428,dog-walk,691,TCRL
165,4126000.0,4125.0,927.8121656125512,46904.66688871384,4126000,2063000.0,46904.66684007645,dog-walk,691,TCRL
166,4151000.0,4150.0,928.234315746633,47286.5911564827,4151000,2075500.0,47286.59111022949,dog-walk,691,TCRL
167,4176000.0,4175.0,934.866992221404,47669.85282301903,4176000,2088000.0,47669.85277915001,dog-walk,691,TCRL
168,4201000.0,4200.0,933.4987457450492,48054.47624874115,4201000,2100500.0,48054.47619962692,dog-walk,691,TCRL
169,4226000.0,4225.0,923.9244752402576,48438.84560084343,4226000,2113000.0,48438.84554576874,dog-walk,691,TCRL
170,4251000.0,4250.0,938.535232977286,48825.53466415405,4251000,2125500.0,48825.53461313248,dog-walk,691,TCRL
171,4276000.0,4275.0,926.7967430380634,49212.56382369995,4276000,2138000.0,49212.56376481056,dog-walk,691,TCRL
172,4301000.0,4300.0,941.3111158975632,49601.1401143074,4301000,2150500.0,49601.14006829262,dog-walk,691,TCRL
173,4326000.0,4325.0,931.9309833902976,49991.35616397858,4326000,2163000.0,49991.35611844063,dog-walk,691,TCRL
174,4351000.0,4350.0,939.9784924038696,50382.4860458374,4351000,2175500.0,50382.48599624634,dog-walk,691,TCRL
175,4376000.0,4375.0,936.4569264531956,50774.4770424366,4376000,2188000.0,50774.4769961834,dog-walk,691,TCRL
176,4401000.0,4400.0,931.5431684884182,51167.49781250954,4401000,2200500.0,51167.49776124954,dog-walk,691,TCRL
177,4426000.0,4425.0,930.4194385546452,51558.71136498451,4426000,2213000.0,51558.71131944656,dog-walk,691,TCRL
178,4451000.0,4450.0,934.9890011902928,51951.79873752594,4451000,2225500.0,51951.7986946106,dog-walk,691,TCRL
179,4476000.0,4475.0,938.67807403932,52346.58818292618,4476000,2238000.0,52346.58812308312,dog-walk,691,TCRL
180,4501000.0,4500.0,940.6136663306012,52744.58534169197,4501000,2250500.0,52744.585288763046,dog-walk,691,TCRL
181,4526000.0,4525.0,928.3901849663446,53142.3284368515,4526000,2263000.0,53142.32838368416,dog-walk,691,TCRL
182,4551000.0,4550.0,935.7225255479584,53540.762644052505,4551000,2275500.0,53540.76259613037,dog-walk,691,TCRL
183,4576000.0,4575.0,940.489740461095,53941.26246833801,4576000,2288000.0,53941.26242303848,dog-walk,691,TCRL
184,4601000.0,4600.0,919.0993192775302,54342.79862070084,4601000,2300500.0,54342.79857301712,dog-walk,691,TCRL
185,4626000.0,4625.0,939.967801062631,54743.68977856636,4626000,2313000.0,54743.68973231316,dog-walk,691,TCRL
186,4651000.0,4650.0,933.9682562965904,55141.47357130051,4651000,2325500.0,55141.47352051735,dog-walk,691,TCRL
187,4676000.0,4675.0,933.2291036704216,55540.75115895271,4676000,2338000.0,55540.751113414764,dog-walk,691,TCRL
188,4701000.0,4700.0,930.6949486506196,55943.4324157238,4701000,2350500.0,55943.43237400055,dog-walk,691,TCRL
189,4726000.0,4725.0,919.6771432215096,56352.321841716766,4726000,2363000.0,56352.32178211212,dog-walk,691,TCRL
190,4751000.0,4750.0,938.5721727615268,56758.87734723091,4751000,2375500.0,56758.87730026245,dog-walk,691,TCRL
191,4776000.0,4775.0,935.2908867928168,57166.78431081772,4776000,2388000.0,57166.78426003456,dog-walk,691,TCRL
192,4801000.0,4800.0,931.047496129724,57576.576353788376,4801000,2400500.0,57576.57630968094,dog-walk,691,TCRL
193,4826000.0,4825.0,936.2580780927505,57987.6179394722,4826000,2413000.0,57987.617891311646,dog-walk,691,TCRL
194,4851000.0,4850.0,927.185268451051,58400.04649686813,4851000,2425500.0,58400.04644751549,dog-walk,691,TCRL
195,4876000.0,4875.0,934.0179760472844,58814.01535534859,4876000,2438000.0,58814.01530337334,dog-walk,691,TCRL
196,4901000.0,4900.0,927.5775367464146,59224.678364276886,4901000,2450500.0,59224.67831492424,dog-walk,691,TCRL
197,4926000.0,4925.0,930.2738806307568,59636.00942969322,4926000,2463000.0,59636.00938272476,dog-walk,691,TCRL
198,4951000.0,4950.0,916.3825067186364,60049.705464839935,4951000,2475500.0,60049.70541858673,dog-walk,691,TCRL
199,4976000.0,4975.0,948.5737363261588,60465.00500130653,4976000,2488000.0,60465.00494909287,dog-walk,691,TCRL
200,5001000.0,5000.0,935.5448722275668,60880.32855200768,5001000,2500500.0,60880.32849335671,dog-walk,691,TCRL
0,1000.0,0.0,9.54113561729839,26.12312483787537,1000,500.0,26.12305974960327,dog-walk,59,TCRL
1,26000.0,25.0,20.41144488535096,178.29941844940186,26000,13000.0,178.2993655204773,dog-walk,59,TCRL
2,51000.0,50.0,45.31913741821716,376.6292099952698,51000,25500.0,376.62915802001953,dog-walk,59,TCRL
3,76000.0,75.0,66.08490580819361,577.0425088405609,76000,38000.0,577.0424606800079,dog-walk,59,TCRL
4,101000.0,100.0,76.29805827075077,776.3490228652954,101000,50500.0,776.3489725589752,dog-walk,59,TCRL
5,126000.0,125.0,88.14508716172833,977.2761778831482,126000,63000.0,977.2761297225952,dog-walk,59,TCRL
6,151000.0,150.0,122.38964993462687,1180.0199735164642,151000,75500.0,1180.0199241638184,dog-walk,59,TCRL
7,176000.0,175.0,156.19773297305,1383.7868609428406,176000,88000.0,1383.7868101596832,dog-walk,59,TCRL
8,201000.0,200.0,143.20627951735815,1588.4253208637238,201000,100500.0,1588.425273180008,dog-walk,59,TCRL
9,226000.0,225.0,195.9478697678752,1794.865532875061,226000,113000.0,1794.8654837608335,dog-walk,59,TCRL
10,251000.0,250.0,244.0224300784789,2002.9378492832184,251000,125500.0,2002.937799692154,dog-walk,59,TCRL
11,276000.0,275.0,230.84920673719685,2211.630962371826,276000,138000.0,2211.630912303925,dog-walk,59,TCRL
12,301000.0,300.0,281.56536279908545,2421.649478912353,301000,150500.0,2421.649431943893,dog-walk,59,TCRL
13,326000.0,325.0,297.44147495364416,2633.942220211029,326000,163000.0,2633.942169427872,dog-walk,59,TCRL
14,351000.0,350.0,352.66656064769734,2846.709247589112,351000,175500.0,2846.709198951721,dog-walk,59,TCRL
15,376000.0,375.0,382.53101527186175,3060.4151504039764,376000,188000.0,3060.4150924682617,dog-walk,59,TCRL
16,401000.0,400.0,421.5436657981315,3275.7029979228973,401000,200500.0,3275.7029480934143,dog-walk,59,TCRL
17,426000.0,425.0,436.5469655510794,3491.708800315857,426000,213000.0,3491.708750486374,dog-walk,59,TCRL
18,451000.0,450.0,460.6790546315775,3708.530525445938,451000,225500.0,3708.530473470688,dog-walk,59,TCRL
