,_step,env_step,episode,episode_reward,time,env,seed,agent
40,1031,1001000.0,1000,779.6979264449529,5422.013714790344,cheetah-run,630,TD3
0,0,1000.0,0,0.2688321670907937,4.7505106925964355,cheetah-run,7469,TD3
1,17,26000.0,25,50.12364849764505,97.90508937835693,cheetah-run,7469,TD3
2,43,51000.0,50,247.3180455068603,244.60371327400208,cheetah-run,7469,TD3
3,69,76000.0,75,176.8592120400976,377.34985876083374,cheetah-run,7469,TD3
4,95,101000.0,100,466.8547306693069,507.39558839797974,cheetah-run,7469,TD3
5,121,126000.0,125,513.289967865818,645.8040587902069,cheetah-run,7469,TD3
6,147,151000.0,150,574.4975610168927,771.341808795929,cheetah-run,7469,TD3
7,173,176000.0,175,587.0540321110354,908.4360072612762,cheetah-run,7469,TD3
8,199,201000.0,200,583.769429164762,1047.8564066886902,cheetah-run,7469,TD3
9,225,226000.0,225,616.2982275074552,1192.3594341278076,cheetah-run,7469,TD3
10,251,251000.0,250,660.0179255400249,1293.3926260471344,cheetah-run,7469,TD3
11,277,276000.0,275,646.4441023690144,1427.1026771068573,cheetah-run,7469,TD3
12,303,301000.0,300,607.5986218476273,1551.0040349960327,cheetah-run,7469,TD3
13,329,326000.0,325,703.9924620600947,1675.115924358368,cheetah-run,7469,TD3
14,355,351000.0,350,711.347624856644,1798.601969242096,cheetah-run,7469,TD3
15,381,376000.0,375,717.8809341665759,1933.309889793396,cheetah-run,7469,TD3
16,407,401000.0,400,773.581452036655,2071.2374346256256,cheetah-run,7469,TD3
17,433,426000.0,425,769.3593756161446,2193.8955590724945,cheetah-run,7469,TD3
18,459,451000.0,450,811.1913118845077,2324.5693538188934,cheetah-run,7469,TD3
19,485,476000.0,475,822.4248813604429,2453.8046774864197,cheetah-run,7469,TD3
20,511,501000.0,500,818.6987120390058,2589.700789451599,cheetah-run,7469,TD3
21,537,526000.0,525,696.9162837032839,2724.425993204117,cheetah-run,7469,TD3
22,563,551000.0,550,764.7572255530242,2871.7586908340454,cheetah-run,7469,TD3
23,589,576000.0,575,831.896259323039,3001.39786028862,cheetah-run,7469,TD3
24,615,601000.0,600,828.4723056709066,3135.516159057617,cheetah-run,7469,TD3
25,641,626000.0,625,783.471534094072,3272.331958293915,cheetah-run,7469,TD3
26,667,651000.0,650,832.8678309484014,3391.9413874149323,cheetah-run,7469,TD3
27,693,676000.0,675,857.1044813828878,3512.8306787014008,cheetah-run,7469,TD3
28,719,701000.0,700,844.3696724340813,3645.9861192703247,cheetah-run,7469,TD3
29,745,726000.0,725,878.508534094455,3781.416362285614,cheetah-run,7469,TD3
30,771,751000.0,750,849.0467008158433,3926.537803173065,cheetah-run,7469,TD3
31,797,776000.0,775,879.2447808122204,4071.8347265720367,cheetah-run,7469,TD3
32,823,801000.0,800,884.6878733356413,4213.336152553558,cheetah-run,7469,TD3
33,849,826000.0,825,869.5382428268022,4354.676113605499,cheetah-run,7469,TD3
34,875,851000.0,850,882.1984108495504,4490.648264884949,cheetah-run,7469,TD3
35,901,876000.0,875,893.6875391344613,4619.129332780838,cheetah-run,7469,TD3
36,927,901000.0,900,889.9366998001693,4753.393649101257,cheetah-run,7469,TD3
37,953,926000.0,925,876.5178962574737,4889.164489507675,cheetah-run,7469,TD3
38,979,951000.0,950,894.9040409884543,5018.431063890457,cheetah-run,7469,TD3
39,1005,976000.0,975,887.5788011359243,5154.956370353699,cheetah-run,7469,TD3
40,1031,1001000.0,1000,900.1654969766254,5282.970222234726,cheetah-run,7469,TD3
0,0,1000.0,0,0.038561459343347274,6.732954502105713,cheetah-run,8785,TD3
1,17,26000.0,25,58.886149169993836,138.86642217636108,cheetah-run,8785,TD3
2,43,51000.0,50,230.75180700450295,337.8644232749939,cheetah-run,8785,TD3
3,69,76000.0,75,353.80328988968876,533.5049424171448,cheetah-run,8785,TD3
4,95,101000.0,100,314.4100514585877,728.7412235736847,cheetah-run,8785,TD3
5,121,126000.0,125,463.95050853850006,925.6087205410004,cheetah-run,8785,TD3
6,147,151000.0,150,563.3518599939637,1122.1377220153809,cheetah-run,8785,TD3
7,173,176000.0,175,604.937134341162,1306.4993255138397,cheetah-run,8785,TD3
8,199,201000.0,200,666.7175046673583,1500.2340002059937,cheetah-run,8785,TD3
9,225,226000.0,225,679.7682930618139,1671.3038413524628,cheetah-run,8785,TD3
10,251,251000.0,250,682.4215089176485,1865.9151771068573,cheetah-run,8785,TD3
11,277,276000.0,275,689.4042590975787,2064.555361032486,cheetah-run,8785,TD3
12,303,301000.0,300,667.7610087105388,2269.1972715854645,cheetah-run,8785,TD3
13,329,326000.0,325,728.1557880444136,2466.792375087738,cheetah-run,8785,TD3
14,355,351000.0,350,767.0602665439818,2668.775315284729,cheetah-run,8785,TD3
15,381,376000.0,375,749.1448358326442,2871.541257381439,cheetah-run,8785,TD3
16,407,401000.0,400,700.5132094728015,3071.3067779541016,cheetah-run,8785,TD3
17,433,426000.0,425,778.0319171724874,3261.141499042511,cheetah-run,8785,TD3
18,459,451000.0,450,788.0131318945149,3460.117023229599,cheetah-run,8785,TD3
19,485,476000.0,475,774.6627470297509,3655.000030040741,cheetah-run,8785,TD3
20,511,501000.0,500,797.2599646983591,3856.978037595749,cheetah-run,8785,TD3
21,537,526000.0,525,683.2647510575212,4058.9258456230164,cheetah-run,8785,TD3
22,563,551000.0,550,831.5041231262582,4268.995620965958,cheetah-run,8785,TD3
23,589,576000.0,575,814.1381400243232,4472.843427658081,cheetah-run,8785,TD3
24,615,601000.0,600,240.3520315101624,4668.293676376343,cheetah-run,8785,TD3
25,641,626000.0,625,571.2309806669064,4850.175463914871,cheetah-run,8785,TD3
26,667,651000.0,650,844.4901568924588,5039.587607860565,cheetah-run,8785,TD3
27,693,676000.0,675,850.0140545691808,5234.466419696808,cheetah-run,8785,TD3
28,719,701000.0,700,868.247142310562,5428.180871725082,cheetah-run,8785,TD3
29,745,726000.0,725,866.1277419187143,5623.293751955032,cheetah-run,8785,TD3
30,771,751000.0,750,878.2470499836347,5788.478575706482,cheetah-run,8785,TD3
31,797,776000.0,775,880.1179118009993,5999.627763271332,cheetah-run,8785,TD3
32,823,801000.0,800,878.7692253679886,6196.716578245163,cheetah-run,8785,TD3
33,849,826000.0,825,885.3676439255393,6388.959356307983,cheetah-run,8785,TD3
34,875,851000.0,850,880.2080626745441,6592.4204478263855,cheetah-run,8785,TD3
35,901,876000.0,875,880.7071604616021,6786.0369391441345,cheetah-run,8785,TD3
36,927,901000.0,900,885.1470481308991,6977.694555521011,cheetah-run,8785,TD3
37,953,926000.0,925,889.3973345509187,7182.311551094055,cheetah-run,8785,TD3
38,979,951000.0,950,873.8416499907283,7383.470441102982,cheetah-run,8785,TD3
39,1005,976000.0,975,649.4665513767461,7577.899654865265,cheetah-run,8785,TD3
40,1031,1001000.0,1000,856.5718572206231,7768.128853797913,cheetah-run,8785,TD3
0,0,1000.0,0,94.52572793005218,9.562975645065308,fish-swim,4479,TD3
1,17,26000.0,25,68.1602319490193,149.7330048084259,fish-swim,4479,TD3
2,43,51000.0,50,111.67396858007665,346.6519773006439,fish-swim,4479,TD3
3,69,76000.0,75,152.10429277997358,543.2482743263245,fish-swim,4479,TD3
4,95,101000.0,100,115.68742433873156,741.0160353183746,fish-swim,4479,TD3
5,121,126000.0,125,154.8069297465361,942.121120929718,fish-swim,4479,TD3
6,147,151000.0,150,241.44683081626232,1146.651124715805,fish-swim,4479,TD3
7,173,176000.0,175,450.9837339227706,1352.30344414711,fish-swim,4479,TD3
8,199,201000.0,200,691.5624514983413,1555.892173051834,fish-swim,4479,TD3
9,225,226000.0,225,589.0521896515281,1751.3331503868103,fish-swim,4479,TD3
10,251,251000.0,250,697.4112903259562,1938.9894199371338,fish-swim,4479,TD3
11,277,276000.0,275,702.1443723669978,2136.4738874435425,fish-swim,4479,TD3
12,303,301000.0,300,715.3463224832476,2330.7114355564117,fish-swim,4479,TD3
13,329,326000.0,325,763.1587646812703,2526.74471282959,fish-swim,4479,TD3
14,355,351000.0,350,768.8755662094147,2724.611865758896,fish-swim,4479,TD3
15,381,376000.0,375,784.0574956114393,2919.8479771614075,fish-swim,4479,TD3
16,407,401000.0,400,739.3743508963237,3125.2446789741516,fish-swim,4479,TD3
17,433,426000.0,425,740.9807894602498,3323.540003299713,fish-swim,4479,TD3
18,459,451000.0,450,757.2919052211203,3524.7443912029266,fish-swim,4479,TD3
19,485,476000.0,475,712.1803200241768,3723.7885870933533,fish-swim,4479,TD3
20,511,501000.0,500,779.5386526961358,3920.911554336548,fish-swim,4479,TD3
21,537,526000.0,525,772.6447932197054,4124.897380828857,fish-swim,4479,TD3
22,563,551000.0,550,778.9649443946538,4318.851416110992,fish-swim,4479,TD3
23,589,576000.0,575,784.472462360365,4517.304860591888,fish-swim,4479,TD3
24,615,601000.0,600,765.2961394708915,4711.898421287537,fish-swim,4479,TD3
25,641,626000.0,625,790.3276815264087,4914.250805139542,fish-swim,4479,TD3
26,667,651000.0,650,700.7303836009205,5122.899071216583,fish-swim,4479,TD3
27,693,676000.0,675,789.6620425773838,5322.844690084457,fish-swim,4479,TD3
28,719,701000.0,700,763.7376709615429,5511.761310815811,fish-swim,4479,TD3
29,745,726000.0,725,781.0535964450269,5708.275515556335,fish-swim,4479,TD3
30,771,751000.0,750,781.5809450895943,5912.157647371292,fish-swim,4479,TD3
31,797,776000.0,775,796.6006380059083,6110.578787565231,fish-swim,4479,TD3
32,823,801000.0,800,767.7908071781384,6309.318473100662,fish-swim,4479,TD3
33,849,826000.0,825,773.3941391441391,6491.681907892227,fish-swim,4479,TD3
34,875,851000.0,850,771.9513721502691,6696.978956699371,fish-swim,4479,TD3
35,901,876000.0,875,761.8402655621849,6909.028221845627,fish-swim,4479,TD3
36,927,901000.0,900,771.9224434301598,7109.662068128586,fish-swim,4479,TD3
37,953,926000.0,925,777.8240784162863,7304.8643887043,fish-swim,4479,TD3
38,979,951000.0,950,774.0357350909076,7507.566544532776,fish-swim,4479,TD3
39,1005,976000.0,975,783.1037219636416,7706.930163145065,fish-swim,4479,TD3
40,1031,1001000.0,1000,780.9861092281826,7910.4276394844055,fish-swim,4479,TD3
0,0,1000.0,0,60.21479611479176,8.212044477462769,fish-swim,1897,TD3
1,17,26000.0,25,99.80664349006753,124.30553483963013,fish-swim,1897,TD3
2,43,51000.0,50,82.64134408840924,289.0715353488922,fish-swim,1897,TD3
3,69,76000.0,75,161.15242171549306,458.6111922264099,fish-swim,1897,TD3
4,95,101000.0,100,404.51241461961797,624.071825504303,fish-swim,1897,TD3
5,121,126000.0,125,338.97405215222057,791.3254375457764,fish-swim,1897,TD3
6,147,151000.0,150,463.1343604432185,960.0199258327484,fish-swim,1897,TD3
7,173,176000.0,175,670.7954347543864,1124.7767326831818,fish-swim,1897,TD3
8,199,201000.0,200,719.5930602155427,1287.379494190216,fish-swim,1897,TD3
9,225,226000.0,225,694.8855972644426,1459.5031123161316,fish-swim,1897,TD3
10,251,251000.0,250,577.4310647539564,1633.6102900505066,fish-swim,1897,TD3
11,277,276000.0,275,721.8501114523766,1810.9551038742065,fish-swim,1897,TD3
12,303,301000.0,300,731.1515323484931,1990.7682750225067,fish-swim,1897,TD3
13,329,326000.0,325,753.1038859428343,2159.5187809467316,fish-swim,1897,TD3
14,355,351000.0,350,781.4408670121378,2341.1011559963226,fish-swim,1897,TD3
15,381,376000.0,375,828.0853549888194,2520.6997032165527,fish-swim,1897,TD3
16,407,401000.0,400,765.5929260101935,2691.7808105945587,fish-swim,1897,TD3
17,433,426000.0,425,817.7815039808327,2869.03271484375,fish-swim,1897,TD3
18,459,451000.0,450,776.7461587113082,3043.673636198044,fish-swim,1897,TD3
19,485,476000.0,475,752.958575625604,3223.954446077347,fish-swim,1897,TD3
20,511,501000.0,500,810.7342196750338,3407.4754235744476,fish-swim,1897,TD3
21,537,526000.0,525,785.3215467777028,3585.306023836136,fish-swim,1897,TD3
22,563,551000.0,550,781.6966944709246,3767.6647777557373,fish-swim,1897,TD3
23,589,576000.0,575,782.8595552382751,3948.288932800293,fish-swim,1897,TD3
24,615,601000.0,600,827.6748793560412,4134.81378865242,fish-swim,1897,TD3
25,641,626000.0,625,757.9909313536571,4315.857523679733,fish-swim,1897,TD3
26,667,651000.0,650,787.9831641005534,4491.695835590363,fish-swim,1897,TD3
27,693,676000.0,675,820.2205037602273,4664.21137213707,fish-swim,1897,TD3
28,719,701000.0,700,808.164943621224,4837.592117547989,fish-swim,1897,TD3
29,745,726000.0,725,808.7077052555867,5009.453461647034,fish-swim,1897,TD3
30,771,751000.0,750,821.2827998508288,5185.83475279808,fish-swim,1897,TD3
31,797,776000.0,775,805.3736259781709,5361.2576379776,fish-swim,1897,TD3
32,823,801000.0,800,806.163037953959,5530.63166475296,fish-swim,1897,TD3
33,849,826000.0,825,784.0544482948101,5703.571380138397,fish-swim,1897,TD3
34,875,851000.0,850,764.2641681676974,5876.68591427803,fish-swim,1897,TD3
35,901,876000.0,875,801.4124012056358,6045.913695335388,fish-swim,1897,TD3
36,927,901000.0,900,815.0353507309544,6220.8510155677795,fish-swim,1897,TD3
37,953,926000.0,925,772.0709190794936,6398.86659693718,fish-swim,1897,TD3
38,979,951000.0,950,801.8854335491704,6570.311668872833,fish-swim,1897,TD3
39,1005,976000.0,975,784.7650593714469,6742.518788576126,fish-swim,1897,TD3
40,1031,1001000.0,1000,742.8970062652455,6915.5254917144775,fish-swim,1897,TD3
0,0,1000.0,0,77.77874353682893,9.050549745559692,fish-swim,7949,TD3
1,17,26000.0,25,80.6514743892009,133.39966893196106,fish-swim,7949,TD3
2,43,51000.0,50,108.51887349921967,336.35225439071655,fish-swim,7949,TD3
3,69,76000.0,75,330.03139365332396,520.8417036533356,fish-swim,7949,TD3
4,95,101000.0,100,620.9066044927744,703.4338426589966,fish-swim,7949,TD3
5,121,126000.0,125,627.7034975626241,880.1943397521973,fish-swim,7949,TD3
6,147,151000.0,150,680.0998311740138,1070.715182542801,fish-swim,7949,TD3
7,173,176000.0,175,765.1028005341825,1226.1479351520538,fish-swim,7949,TD3
8,199,201000.0,200,741.7607866067322,1416.9292693138123,fish-swim,7949,TD3
9,225,226000.0,225,762.6243914285437,1599.6476097106934,fish-swim,7949,TD3
10,251,251000.0,250,765.6221606650674,1788.7166771888733,fish-swim,7949,TD3
11,277,276000.0,275,816.8563051265421,1976.2090661525726,fish-swim,7949,TD3
12,303,301000.0,300,805.6298617294963,2154.5749530792236,fish-swim,7949,TD3
13,329,326000.0,325,753.6425816550657,2346.554358482361,fish-swim,7949,TD3
14,355,351000.0,350,789.4503719004434,2540.3081398010254,fish-swim,7949,TD3
15,381,376000.0,375,789.1517661436216,2738.129000902176,fish-swim,7949,TD3
16,407,401000.0,400,731.7045279923477,2930.1953151226044,fish-swim,7949,TD3
17,433,426000.0,425,758.6576241563931,3121.277010202408,fish-swim,7949,TD3
18,459,451000.0,450,840.7225250752956,3312.290156841278,fish-swim,7949,TD3
19,485,476000.0,475,773.6512244002909,3497.957411289215,fish-swim,7949,TD3
20,511,501000.0,500,779.3801303551147,3694.1246395111084,fish-swim,7949,TD3
21,537,526000.0,525,715.8113183886915,3889.419268131256,fish-swim,7949,TD3
22,563,551000.0,550,766.0555861249752,4075.1576669216156,fish-swim,7949,TD3
23,589,576000.0,575,746.0336659602689,4256.150355815887,fish-swim,7949,TD3
24,615,601000.0,600,798.5683718367015,4440.129464387894,fish-swim,7949,TD3
25,641,626000.0,625,774.172709797229,4621.367324590683,fish-swim,7949,TD3
26,667,651000.0,650,821.1497448766777,4806.857252120972,fish-swim,7949,TD3
27,693,676000.0,675,834.8905897157799,4994.164167404175,fish-swim,7949,TD3
28,719,701000.0,700,797.1421250406945,5183.069451093674,fish-swim,7949,TD3
29,745,726000.0,725,779.2902793568932,5355.401020526886,fish-swim,7949,TD3
30,771,751000.0,750,803.9114289623751,5528.9535484313965,fish-swim,7949,TD3
31,797,776000.0,775,785.4205140424259,5704.120313882828,fish-swim,7949,TD3
32,823,801000.0,800,811.0394097689084,5885.639836549759,fish-swim,7949,TD3
33,849,826000.0,825,794.5824148261516,6063.691653966904,fish-swim,7949,TD3
34,875,851000.0,850,773.1646119063513,6241.635254383087,fish-swim,7949,TD3
35,901,876000.0,875,793.537706351094,6404.257886648178,fish-swim,7949,TD3
36,927,901000.0,900,786.6985473451341,6566.250698804855,fish-swim,7949,TD3
37,953,926000.0,925,815.6217987862162,6741.15683889389,fish-swim,7949,TD3
38,979,951000.0,950,807.4763549988301,6926.253696680069,fish-swim,7949,TD3
39,1005,976000.0,975,815.9663875189792,7092.046087741852,fish-swim,7949,TD3
40,1031,1001000.0,1000,769.0004671126841,7269.013108730316,fish-swim,7949,TD3
0,0,1000.0,0,72.98760339211604,6.28368353843689,fish-swim,6404,TD3
1,17,26000.0,25,76.53011838840048,108.48909902572632,fish-swim,6404,TD3
2,43,51000.0,50,93.8722107414878,245.8236026763916,fish-swim,6404,TD3
3,69,76000.0,75,285.8304803012391,392.8669910430908,fish-swim,6404,TD3
4,95,101000.0,100,525.5362152407836,542.0288639068604,fish-swim,6404,TD3
5,121,126000.0,125,518.1498544951583,690.5825228691101,fish-swim,6404,TD3
6,147,151000.0,150,465.0429829805081,833.0478036403656,fish-swim,6404,TD3
7,173,176000.0,175,601.9395033792935,978.3825259208679,fish-swim,6404,TD3
8,199,201000.0,200,666.1780699161338,1116.4539699554443,fish-swim,6404,TD3
9,225,226000.0,225,701.7268038449183,1265.93989777565,fish-swim,6404,TD3
10,251,251000.0,250,724.9500871113089,1389.395103931427,fish-swim,6404,TD3
11,277,276000.0,275,705.9353760345192,1492.567833662033,fish-swim,6404,TD3
12,303,301000.0,300,706.9670212104493,1620.7129862308502,fish-swim,6404,TD3
13,329,326000.0,325,777.0571121798996,1765.0665545463562,fish-swim,6404,TD3
14,355,351000.0,350,774.0407951274607,1903.5746138095856,fish-swim,6404,TD3
15,381,376000.0,375,682.3703771133864,2055.263118505478,fish-swim,6404,TD3
16,407,401000.0,400,750.0828931408857,2205.188278913498,fish-swim,6404,TD3
17,433,426000.0,425,773.3023965816292,2362.309604406357,fish-swim,6404,TD3
18,459,451000.0,450,779.5514376501413,2507.800789833069,fish-swim,6404,TD3
19,485,476000.0,475,771.5035862756497,2656.4181473255157,fish-swim,6404,TD3
20,511,501000.0,500,793.855321264588,2806.7569749355316,fish-swim,6404,TD3
21,537,526000.0,525,781.859189609591,2960.848377943039,fish-swim,6404,TD3
22,563,551000.0,550,783.3427377283016,3111.7728374004364,fish-swim,6404,TD3
23,589,576000.0,575,798.4455623159857,3253.646728038788,fish-swim,6404,TD3
24,615,601000.0,600,755.5804197203918,3396.9460623264313,fish-swim,6404,TD3
25,641,626000.0,625,805.3489398647478,3551.213765144348,fish-swim,6404,TD3
26,667,651000.0,650,777.7438871382419,3701.35369348526,fish-swim,6404,TD3
27,693,676000.0,675,801.0130342624595,3839.625976085663,fish-swim,6404,TD3
28,719,701000.0,700,774.7825338539429,3977.8570466041565,fish-swim,6404,TD3
29,745,726000.0,725,816.9047412475779,4122.220210790634,fish-swim,6404,TD3
30,771,751000.0,750,803.8638061383879,4267.5352828502655,fish-swim,6404,TD3
31,797,776000.0,775,821.2738229319591,4413.23801445961,fish-swim,6404,TD3
32,823,801000.0,800,752.0998501649276,4565.322705030441,fish-swim,6404,TD3
33,849,826000.0,825,787.4058601510482,4711.186478853226,fish-swim,6404,TD3
34,875,851000.0,850,799.1684791411868,4858.156404495239,fish-swim,6404,TD3
35,901,876000.0,875,792.3150733379689,5008.18700504303,fish-swim,6404,TD3
36,927,901000.0,900,800.281785898406,5157.577883243561,fish-swim,6404,TD3
37,953,926000.0,925,759.0214986018693,5311.1279356479645,fish-swim,6404,TD3
38,979,951000.0,950,766.2231603186282,5462.2807331085205,fish-swim,6404,TD3
39,1005,976000.0,975,823.5943581873582,5612.1023778915405,fish-swim,6404,TD3
40,1031,1001000.0,1000,809.4330486311792,5737.997015237808,fish-swim,6404,TD3
0,0,1000.0,0,82.9343886450585,5.434740304946899,fish-swim,4316,TD3
1,17,26000.0,25,63.51317691429549,91.27712082862854,fish-swim,4316,TD3
2,43,51000.0,50,72.55214661089754,220.96505999565125,fish-swim,4316,TD3
3,69,76000.0,75,112.0458235683496,353.89242148399353,fish-swim,4316,TD3
4,95,101000.0,100,285.453204702887,493.6905767917633,fish-swim,4316,TD3
