,_step,env_step,episode,episode_reward,time,eval_total_time,frame,env,seed,name,utd_ratio
66,7512,345000,0,878.8803049683571,0,0,0,hopper-stand,3,no-norm,1
67,7624,350000,0,924.4815454721451,0,0,0,hopper-stand,3,no-norm,1
68,7736,355000,0,874.6651852190495,0,0,0,hopper-stand,3,no-norm,1
69,7848,360000,0,908.8302742123603,0,0,0,hopper-stand,3,no-norm,1
70,7960,365000,0,901.052785050869,0,0,0,hopper-stand,3,no-norm,1
71,8072,370000,0,829.8107036590576,0,0,0,hopper-stand,3,no-norm,1
72,8184,375000,0,828.2239777505398,0,0,0,hopper-stand,3,no-norm,1
73,8296,380000,0,837.3360112130642,0,0,0,hopper-stand,3,no-norm,1
74,8408,385000,0,917.3990113139153,0,0,0,hopper-stand,3,no-norm,1
75,8520,390000,0,907.716827839613,0,0,0,hopper-stand,3,no-norm,1
76,8632,395000,0,833.9644607007504,0,0,0,hopper-stand,3,no-norm,1
77,8744,400000,0,864.4843465507031,0,0,0,hopper-stand,3,no-norm,1
78,8856,405000,0,883.5419020652771,0,0,0,hopper-stand,3,no-norm,1
79,8968,410000,0,882.9678941607475,0,0,0,hopper-stand,3,no-norm,1
80,9080,415000,0,914.2024606645107,0,0,0,hopper-stand,3,no-norm,1
81,9192,420000,0,926.764082056284,0,0,0,hopper-stand,3,no-norm,1
82,9304,425000,0,892.275524187088,0,0,0,hopper-stand,3,no-norm,1
83,9416,430000,0,932.6689646244049,0,0,0,hopper-stand,3,no-norm,1
84,9528,435000,0,899.3355382025242,0,0,0,hopper-stand,3,no-norm,1
85,9640,440000,0,869.7858466923237,0,0,0,hopper-stand,3,no-norm,1
86,9752,445000,0,908.4814375579357,0,0,0,hopper-stand,3,no-norm,1
87,9864,450000,0,875.1312782585621,0,0,0,hopper-stand,3,no-norm,1
88,9976,455000,0,918.5781798362732,0,0,0,hopper-stand,3,no-norm,1
89,10088,460000,0,918.1402897775173,0,0,0,hopper-stand,3,no-norm,1
90,10200,465000,0,909.4990655124187,0,0,0,hopper-stand,3,no-norm,1
91,10312,470000,0,925.8936998903752,0,0,0,hopper-stand,3,no-norm,1
92,10424,475000,0,939.1143730521202,0,0,0,hopper-stand,3,no-norm,1
93,10536,480000,0,928.7049870193005,0,0,0,hopper-stand,3,no-norm,1
94,10648,485000,0,904.6823733031749,0,0,0,hopper-stand,3,no-norm,1
95,10760,490000,0,930.1007396399975,0,0,0,hopper-stand,3,no-norm,1
96,10872,495000,0,936.9974988877773,0,0,0,hopper-stand,3,no-norm,1
0,120,15000,0,0.8503674149513245,0,0,0,hopper-stand,4,no-norm,1
1,232,20000,0,2.3817422747612,0,0,0,hopper-stand,4,no-norm,1
2,344,25000,0,2.7440231680870055,0,0,0,hopper-stand,4,no-norm,1
3,456,30000,0,1.230963909626007,0,0,0,hopper-stand,4,no-norm,1
4,568,35000,0,0.0,0,0,0,hopper-stand,4,no-norm,1
5,680,40000,0,1.9846133053302766,0,0,0,hopper-stand,4,no-norm,1
6,792,45000,0,2.366364026069641,0,0,0,hopper-stand,4,no-norm,1
7,904,50000,0,0.3628609836101532,0,0,0,hopper-stand,4,no-norm,1
8,1016,55000,0,0.8332568585872651,0,0,0,hopper-stand,4,no-norm,1
9,1128,60000,0,3.206708925962448,0,0,0,hopper-stand,4,no-norm,1
10,1240,65000,0,2.7469707787036897,0,0,0,hopper-stand,4,no-norm,1
11,1352,70000,0,3.227137005329132,0,0,0,hopper-stand,4,no-norm,1
12,1464,75000,0,126.53967258930206,0,0,0,hopper-stand,4,no-norm,1
13,1576,80000,0,156.72973651885985,0,0,0,hopper-stand,4,no-norm,1
14,1688,85000,0,172.1310255765915,0,0,0,hopper-stand,4,no-norm,1
15,1800,90000,0,66.82581031322479,0,0,0,hopper-stand,4,no-norm,1
